id,vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,spd,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd
17158,1806,20221018 18:48:45,29.6521200000472,-82.34541499897772,270,500387,34,Lexington Cr.,1515,False,9,13203,709406,10342,,0,EMPTY,67500,2022-10-18
17159,1003,20221018 18:48:48,29.640422333133905,-82.34610855816729,187,207,35,SW 35TH PLACE,1766,False,8,14756,710444,10352,,0,EMPTY,67440,2022-10-18
17160,1009,20221018 18:48:44,29.62960449086872,-82.36128769610667,159,207,35,SW 35TH PLACE,9275,False,33,14755,710443,10351,,0,EMPTY,66540,2022-10-18
17161,1010,20221018 18:48:45,29.612252186993725,-82.35912643188574,155,207,35,SW 35TH PLACE,19536,False,1,14754,710442,10354,,0,EMPTY,65640,2022-10-18
17162,1005,20221018 18:48:43,29.630424978404708,-82.36151352274373,355,500406,35,Reitz Union / UF Campus,9373,False,27,14824,710388,10353,,0,EMPTY,66900,2022-10-18
17165,1903,20221018 18:48:48,29.679058333333334,-82.43210833333333,182,500335,43,Santa Fe,58047,False,0,2403,708384,10432,,0,EMPTY,65220,2022-10-18
17170,2101,20221018 18:48:52,29.644504451066947,-82.321316916559,344,64,2,Rosa Parks/Downtown,27899,False,144,13985,709881,10021,,0,EMPTY,66600,2022-10-18
17172,1016,20221018 18:48:53,29.65960285423975,-82.40888207729918,0,335,5,Rosa Parks/Downtown,569,False,11,6075,708521,10052,,0,EMPTY,67320,2022-10-18
17177,1808,20221018 18:48:49,29.63895109035588,-82.34323941652211,343,328,8,UF Health,44830,False,0,14274,710043,10081,,0,EMPTY,65580,2022-10-18
17182,1809,20221018 18:48:52,29.66062511363638,-82.32452276744169,179,122,15,Rosa Parks / Downtown,30047,False,35,1038,708119,10151,,0,EMPTY,66420,2022-10-18
17185,1602,20221018 18:48:51,29.64812614151544,-82.35784384354437,21,500354,20,Reitz Union / UF Campus,28346,False,16,14536,710274,10203,,0,EMPTY,66600,2022-10-18
17187,1604,20221018 18:48:52,29.63946982526123,-82.3947472576,291,500355,20,Oaks Mall,23600,False,0,14467,710205,10204,,0,FULL,65700,2022-10-18
17194,1003,20221018 18:48:50,29.640346845545206,-82.34611976105475,187,207,35,SW 35TH PLACE,1794,False,7,14756,710444,10352,,0,EMPTY,67440,2022-10-18
17196,1010,20221018 18:48:51,29.61214633039464,-82.35907203638143,155,207,35,SW 35TH PLACE,19578,False,11,14754,710442,10354,,0,EMPTY,65640,2022-10-18
17198,1207,20221018 18:48:52,29.625436666666666,-82.38821833333334,11,193,37,Butler Plaza Transfer Station,26850,False,0,11871,709130,10372,,0,EMPTY,66000,2022-10-18
17201,2112,20221018 18:48:52,29.65979076943444,-82.38913667320148,182,500336,43,UF Health,28732,False,6,2430,708401,10431,,0,EMPTY,65400,2022-10-18
17202,1205,20221018 18:48:52,29.645124169826477,-82.42165951308586,88,348,75,Butler Plaza Transfer Station,10520,False,18,8033,708651,10753,,0,EMPTY,66600,2022-10-18
17206,1802,20221018 18:48:54,29.65039635160772,-82.37210123021603,269,323,5,Oaks Mall,18552,False,0,6127,708564,10051,,0,EMPTY,66600,2022-10-18
17208,1810,20221018 18:48:54,29.65208214593409,-82.34791495433552,90,335,5,Rosa Parks/Downtown,20844,False,17,6073,708520,10053,,0,EMPTY,66300,2022-10-18
17209,702,20221018 18:48:58,29.647882228579544,-82.32500880744159,180,354,6,Rosa Parks/Downtown,38340,False,25,14015,709909,10061,,0,EMPTY,66480,2022-10-18
17210,2105,20221018 18:48:57,29.64578000319677,-82.31448836802856,270,339,7,Rosa Parks/Downtown,28622,False,33,348,707975,10071,,0,EMPTY,66600,2022-10-18
17213,2578,20221018 18:48:54,29.62388047687441,-82.35610836105064,357,500433,9,Reitz Union/UF Campus,7070,False,33,10974,709055,10093,,0,EMPTY,67260,2022-10-18
17219,2102,20221018 18:48:55,29.646481666666663,-82.32271999999999,358,500382,17,Rosa Parks / Downtown,12833,False,0,8901,708748,10171,,0,EMPTY,66840,2022-10-18
17221,1106,20221018 18:48:57,29.649420283971565,-82.34352,180,500354,20,Reitz Union / UF Campus,33565,False,9,14534,710272,10201,,0,HALF_EMPTY,64800,2022-10-18
17229,1009,20221018 18:48:57,29.628074033718867,-82.3595414913404,120,207,35,SW 35TH PLACE,10319,False,52,14755,710443,10351,,0,EMPTY,66540,2022-10-18
17231,1005,20221018 18:48:55,29.631373244377908,-82.3615464878534,355,500406,35,Reitz Union / UF Campus,9719,False,20,14824,710388,10353,,0,EMPTY,66900,2022-10-18
17237,1401,20221018 18:48:56,29.645120000074904,-82.41052999613703,89,500384,75,Oaks Mall,40885,False,10,8051,708669,10752,,0,EMPTY,66600,2022-10-18
17238,1015,20221018 18:48:55,29.64560854900256,-82.33366,180,218,127,Sorority Row-Turlington,3249,False,11,13863,709852,11271,,0,EMPTY,67560,2022-10-18
17250,1811,20221018 18:49:03,29.638554200222025,-82.34493418379373,67,500421,13,Cottage Grove / SW 13th Street,5924,False,0,14343,710092,10131,,0,EMPTY,67500,2022-10-18
17252,2110,20221018 18:49:02,29.63646000197728,-82.3382834364205,270,35,16,UF Health,10507,False,10,8974,708799,10161,,0,EMPTY,67260,2022-10-18
17257,1402,20221018 18:49:00,29.659771666666664,-82.41472166666667,270,324,23,Santa Fe,2401,False,26,1470,708155,10232,,0,EMPTY,67680,2022-10-18
17258,2106,20221018 18:49:00,29.66266427951731,-82.30235421060198,135,226,26,Commuter Lot / UF Campus,25190,False,3,1569,708231,10261,,0,EMPTY,66600,2022-10-18
17259,1202,20221018 18:49:00,29.648126852270504,-82.3435,180,500400,33,Butler Plaza Transfer Station,1447,False,0,13149,709375,10333,,0,EMPTY,67200,2022-10-18
17260,1014,20221018 18:48:59,29.626615767678945,-82.37030786136079,328,55,34,Hub / UF Campus,7563,False,15,13248,709438,10341,,0,EMPTY,67200,2022-10-18
17261,1806,20221018 18:49:02,29.652120000081844,-82.34620499712,270,500387,34,Lexington Cr.,1767,False,15,13203,709406,10342,,0,EMPTY,67500,2022-10-18
17272,1015,20221018 18:48:59,29.645385581191643,-82.33366,180,218,127,Sorority Row-Turlington,3331,False,11,13863,709852,11271,,0,EMPTY,67560,2022-10-18
17275,1016,20221018 18:49:01,29.65961561448134,-82.40785835609519,91,335,5,Rosa Parks/Downtown,907,False,25,6075,708521,10052,,0,EMPTY,67320,2022-10-18
17277,702,20221018 18:48:58,29.647772390455295,-82.32501013429714,180,354,6,Rosa Parks/Downtown,38340,False,25,14015,709909,10061,,0,EMPTY,66480,2022-10-18
17278,2105,20221018 18:48:59,29.645780004636475,-82.31479838355789,270,339,7,Rosa Parks/Downtown,28721,False,33,348,707975,10071,,0,EMPTY,66600,2022-10-18
17282,802,20221018 18:49:02,29.666819765878277,-82.37226956603536,270,75,10,Santa Fe,23714,False,16,615,708019,10101,,0,EMPTY,66780,2022-10-18
17285,1809,20221018 18:49:08,29.659239196689565,-82.32498297401024,208,122,15,Rosa Parks / Downtown,30585,False,17,1038,708119,10151,,0,EMPTY,66420,2022-10-18
17286,2110,20221018 18:49:04,29.63646000059864,-82.33847169366267,270,35,16,UF Health,10567,False,16,8974,708799,10161,,0,EMPTY,67260,2022-10-18
17288,1602,20221018 18:49:05,29.648510000025844,-82.35672499868373,89,500354,20,Reitz Union / UF Campus,28758,False,15,14536,710274,10203,,0,EMPTY,66600,2022-10-18
17290,1604,20221018 18:49:07,29.63950169507095,-82.39484680446719,289,500355,20,Oaks Mall,23635,False,7,14467,710205,10204,,0,FULL,65700,2022-10-18
17291,1402,20221018 18:49:07,29.659775,-82.41559666666666,268,324,23,Santa Fe,2721,False,30,1470,708155,10232,,0,EMPTY,67680,2022-10-18
17292,2106,20221018 18:49:04,29.662664588746928,-82.30234243348092,54,226,26,Commuter Lot / UF Campus,25193,False,11,1569,708231,10261,,0,EMPTY,66600,2022-10-18
17293,1202,20221018 18:49:08,29.64812518857212,-82.3435,180,500400,33,Butler Plaza Transfer Station,1448,False,1,13149,709375,10333,,0,EMPTY,67200,2022-10-18
17296,1003,20221018 18:49:05,29.640207689544184,-82.34618281856166,266,207,35,SW 35TH PLACE,1878,False,1,14756,710444,10352,,0,EMPTY,67440,2022-10-18
17298,1010,20221018 18:49:06,29.611122861200283,-82.3608423206131,233,207,35,SW 35TH PLACE,20253,False,39,14754,710442,10354,,0,EMPTY,65640,2022-10-18
17300,1207,20221018 18:49:07,29.625436666666666,-82.38821833333334,11,500411,37,Reitz Union / UF Campus,175,False,0,11895,709154,10372,,0,EMPTY,68040,2022-10-18
17301,2114,20221018 18:49:06,29.62545963846873,-82.36779797324748,355,189,38,Enclave,16205,False,11,8652,708672,10383,,0,EMPTY,66600,2022-10-18
17302,1903,20221018 18:49:04,29.679058333333334,-82.43210833333333,182,500335,43,Santa Fe,58047,False,0,2403,708384,10432,,0,EMPTY,65220,2022-10-18
17303,2112,20221018 18:49:05,29.65869704004641,-82.3892846148071,189,500336,43,UF Health,29136,False,32,2430,708401,10431,,0,EMPTY,65400,2022-10-18
17313,1902,20221018 18:49:05,29.709065,-82.35589,163,328,8,UF Health,18,False,0,407,707997,10082,,0,EMPTY,67800,2022-10-18
17314,1808,20221018 18:49:05,29.63900290719865,-82.34325682417409,343,328,8,UF Health,44850,False,2,14274,710043,10081,,0,EMPTY,65580,2022-10-18
17317,2107,20221018 18:49:04,29.645891666666664,-82.32264166666667,167,54,11,Rosa Parks/Downtown,33326,False,0,665,708067,10111,,0,EMPTY,66600,2022-10-18
17328,1014,20221018 18:49:09,29.62709781606998,-82.37065385637885,328,55,34,Hub / UF Campus,7771,False,11,13248,709438,10341,,0,EMPTY,67200,2022-10-18
17331,1009,20221018 18:49:13,29.626263274388016,-82.35667794481077,148,207,35,SW 35TH PLACE,11458,False,40,14755,710443,10351,,0,EMPTY,66540,2022-10-18
17333,1005,20221018 18:49:11,29.63214,-82.36155,336,500406,35,Reitz Union / UF Campus,10000,False,0,14824,710388,10353,,0,EMPTY,66900,2022-10-18
17339,1401,20221018 18:49:12,29.644295129816445,-82.4090250788175,149,500384,75,Oaks Mall,41448,False,28,8051,708669,10752,,0,EMPTY,66600,2022-10-18
17341,2101,20221018 18:49:09,29.645175125913173,-82.32167962701789,277,64,2,Rosa Parks/Downtown,28266,False,15,13985,709881,10021,,0,EMPTY,66600,2022-10-18
17342,1802,20221018 18:49:09,29.65039635160772,-82.37210123021603,269,323,5,Oaks Mall,18552,False,0,6127,708564,10051,,0,EMPTY,66600,2022-10-18
17344,1810,20221018 18:49:09,29.65208163462945,-82.34723663255946,90,335,5,Rosa Parks/Downtown,21060,False,8,6073,708520,10053,,0,EMPTY,66300,2022-10-18
17349,2578,20221018 18:49:09,29.62556199978238,-82.35631551463742,347,500433,9,Reitz Union/UF Campus,7688,False,32,10974,709055,10093,,0,EMPTY,67260,2022-10-18
17350,802,20221018 18:49:09,29.66695826093362,-82.37308217500059,289,75,10,Santa Fe,23977,False,32,615,708019,10101,,0,EMPTY,66780,2022-10-18
17355,2102,20221018 18:49:10,29.64648,-82.32272333333334,358,500382,17,Rosa Parks / Downtown,12834,False,0,8901,708748,10171,,0,EMPTY,66840,2022-10-18
17357,1106,20221018 18:49:13,29.64884837603453,-82.34351,180,500354,20,Reitz Union / UF Campus,33773,False,1,14534,710272,10201,,0,HALF_EMPTY,64800,2022-10-18
17359,1402,20221018 18:49:13,29.659668,-82.41603,180,324,23,Santa Fe,2860,False,30,1470,708155,10232,,0,EMPTY,67680,2022-10-18
17374,1015,20221018 18:49:16,29.64437408217964,-82.3336483963114,179,218,127,Sorority Row-Turlington,3701,False,15,13863,709852,11271,,0,EMPTY,67560,2022-10-18
17377,1016,20221018 18:49:17,29.659603248322394,-82.4066875025254,90,335,5,Rosa Parks/Downtown,1280,False,7,6075,708521,10052,,0,EMPTY,67320,2022-10-18
17379,702,20221018 18:49:15,29.6459173968667,-82.32503254280557,180,354,6,Rosa Parks/Downtown,39054,False,24,14015,709909,10061,,0,EMPTY,66480,2022-10-18
17382,1808,20221018 18:49:18,29.639026506097817,-82.34384646452096,248,328,8,UF Health,45107,False,11,14274,710043,10081,,0,EMPTY,65580,2022-10-18
17387,1809,20221018 18:49:16,29.65830958982564,-82.32502863144046,180,122,15,Rosa Parks / Downtown,30928,False,31,1038,708119,10151,,0,EMPTY,66420,2022-10-18
17390,1602,20221018 18:49:16,29.6485424,-82.35644,0,500354,20,Reitz Union / UF Campus,28852,False,0,14536,710274,10203,,0,EMPTY,66600,2022-10-18
17393,1402,20221018 18:49:14,29.659766177242503,-82.41603,0,324,23,Santa Fe,2860,False,30,1470,708155,10232,,0,EMPTY,67680,2022-10-18
17397,1806,20221018 18:49:17,29.65212546360704,-82.34718377993984,278,500387,34,Lexington Cr.,2076,False,7,13203,709406,10342,,0,EMPTY,67500,2022-10-18
17399,1009,20221018 18:49:17,29.625546151659083,-82.35631477541278,163,207,35,SW 35TH PLACE,11743,False,39,14755,710443,10351,,0,EMPTY,66540,2022-10-18
17406,1205,20221018 18:49:14,29.645080933780427,-82.42133848770513,178,348,75,Butler Plaza Transfer Station,10626,False,0,8033,708651,10753,,0,EMPTY,66600,2022-10-18
17412,1810,20221018 18:49:19,29.652081186139043,-82.34664164321103,90,335,5,Rosa Parks/Downtown,21250,False,8,6073,708520,10053,,0,EMPTY,66300,2022-10-18
17414,2105,20221018 18:49:22,29.645871758263887,-82.31784498599632,292,339,7,Rosa Parks/Downtown,29694,False,10,348,707975,10071,,0,EMPTY,66600,2022-10-18
17415,1902,20221018 18:49:20,29.70906833333333,-82.35588666666666,163,328,8,UF Health,19,False,0,407,707997,10082,,0,EMPTY,67800,2022-10-18
17416,1808,20221018 18:49:23,29.638957,-82.344046,338,328,8,UF Health,45175,False,0,14274,710043,10081,,0,EMPTY,65580,2022-10-18
17418,802,20221018 18:49:23,29.66788245705064,-82.37516642936315,298,75,10,Santa Fe,24720,False,37,615,708019,10101,,0,EMPTY,66780,2022-10-18
17419,2107,20221018 18:49:19,29.645891666666664,-82.32264166666667,167,54,11,Rosa Parks/Downtown,33326,False,0,665,708067,10111,,0,EMPTY,66600,2022-10-18
17426,1604,20221018 18:49:23,29.63982528142313,-82.39628890937296,278,500355,20,Oaks Mall,24106,False,22,14467,710205,10204,,0,FULL,65700,2022-10-18
17428,2106,20221018 18:49:19,29.661875684461656,-82.30097429781887,91,226,26,Commuter Lot / UF Campus,25760,False,30,1569,708231,10261,,0,EMPTY,66600,2022-10-18
17432,1003,20221018 18:49:21,29.640207228503243,-82.34619136281073,266,207,35,SW 35TH PLACE,1878,False,7,14756,710444,10352,,0,EMPTY,67440,2022-10-18
17434,1010,20221018 18:49:21,29.609461313276302,-82.36317208609,230,207,35,SW 35TH PLACE,21212,False,35,14754,710442,10354,,0,EMPTY,65640,2022-10-18
17436,1207,20221018 18:49:23,29.625436666666666,-82.38821833333334,11,500411,37,Reitz Union / UF Campus,175,False,0,11895,709154,10372,,0,EMPTY,68040,2022-10-18
17437,2114,20221018 18:49:21,29.625502055063688,-82.36637654943003,121,189,38,Enclave,16647,False,15,8652,708672,10383,,0,EMPTY,66600,2022-10-18
17438,1903,20221018 18:49:20,29.679066666666667,-82.43209499999999,182,500335,43,Santa Fe,58050,False,0,2403,708384,10432,,0,EMPTY,65220,2022-10-18
17443,2101,20221018 18:49:24,29.64525,-82.32232,261,64,2,Rosa Parks/Downtown,28472,False,19,13985,709881,10021,,0,EMPTY,66600,2022-10-18
17444,1802,20221018 18:49:25,29.65039635160772,-82.37210123021603,269,323,5,Oaks Mall,18552,False,0,6127,708564,10051,,0,EMPTY,66600,2022-10-18
17451,2578,20221018 18:49:25,29.6271571068448,-82.3576471691034,306,500433,9,Reitz Union/UF Campus,8420,False,34,10974,709055,10093,,0,EMPTY,67260,2022-10-18
17454,1811,20221018 18:49:25,29.638554200222025,-82.34493418379373,67,500421,13,Cottage Grove / SW 13th Street,5924,False,0,14343,710092,10131,,0,EMPTY,67500,2022-10-18
17457,2102,20221018 18:49:25,29.64648,-82.32272333333334,358,500382,17,Rosa Parks / Downtown,12834,False,0,8901,708748,10171,,0,EMPTY,66840,2022-10-18
17459,1106,20221018 18:49:25,29.648650074110087,-82.34351,180,500354,20,Reitz Union / UF Campus,33846,False,9,14534,710272,10201,,0,HALF_EMPTY,64800,2022-10-18
17463,1202,20221018 18:49:24,29.6473861352347,-82.3435066934312,181,500400,33,Butler Plaza Transfer Station,1718,False,13,13149,709375,10333,,0,EMPTY,67200,2022-10-18
17464,1014,20221018 18:49:24,29.627271636001375,-82.37077861736016,328,55,34,Hub / UF Campus,7847,False,0,13248,709438,10341,,0,EMPTY,67200,2022-10-18
17466,1003,20221018 18:49:27,29.640208340501108,-82.34617049697842,86,207,35,SW 35TH PLACE,1882,False,9,14756,710444,10352,,0,EMPTY,67440,2022-10-18
17467,1009,20221018 18:49:28,29.6239218454693,-82.35610332116799,174,207,35,SW 35TH PLACE,12345,False,38,14755,710443,10351,,0,EMPTY,66540,2022-10-18
17468,1010,20221018 18:49:28,29.609030207440583,-82.36376527956337,230,207,35,SW 35TH PLACE,21456,False,12,14754,710442,10354,,0,EMPTY,65640,2022-10-18
17469,1005,20221018 18:49:26,29.63269537712983,-82.3605984507118,61,500406,35,Reitz Union / UF Campus,10391,False,28,14824,710388,10353,,0,EMPTY,66900,2022-10-18
17473,2112,20221018 18:49:26,29.656259252800574,-82.3901992837811,203,500336,43,UF Health,30076,False,9,2430,708401,10431,,0,EMPTY,65400,2022-10-18
17474,1205,20221018 18:49:26,29.645129112071867,-82.42101823859454,90,348,75,Butler Plaza Transfer Station,10722,False,13,8033,708651,10753,,0,EMPTY,66600,2022-10-18
17475,1401,20221018 18:49:28,29.643254341239054,-82.40828649347672,145,500384,75,Oaks Mall,41939,False,0,8051,708669,10752,,0,EMPTY,66600,2022-10-18
17481,702,20221018 18:49:30,29.644879,-82.325045,214,354,6,Rosa Parks/Downtown,39431,False,0,14015,709909,10061,,0,EMPTY,66480,2022-10-18
17489,1809,20221018 18:49:32,29.65621329764017,-82.3250207555995,179,122,15,Rosa Parks / Downtown,31640,False,34,1038,708119,10151,,0,EMPTY,66420,2022-10-18
17490,2110,20221018 18:49:33,29.63646000276802,-82.33913011992395,270,35,16,UF Health,10775,False,0,8974,708799,10161,,0,EMPTY,67260,2022-10-18
17492,1602,20221018 18:49:32,29.6485424,-82.35644,0,500354,20,Reitz Union / UF Campus,28852,False,4,14536,710274,10203,,0,EMPTY,66600,2022-10-18
17495,1402,20221018 18:49:29,29.65977,-82.41882166666667,270,324,23,Santa Fe,3750,False,30,1470,708155,10232,,0,EMPTY,67680,2022-10-18
17497,1202,20221018 18:49:33,29.64684843399316,-82.34351,180,500400,33,Butler Plaza Transfer Station,1914,False,13,13149,709375,10333,,0,EMPTY,67200,2022-10-18
17499,1806,20221018 18:49:33,29.65208793186511,-82.34811565384214,269,500387,34,Lexington Cr.,2347,False,17,13203,709406,10342,,0,EMPTY,67500,2022-10-18
17510,1015,20221018 18:49:32,29.64338964249248,-82.33363266018915,179,218,127,Sorority Row-Turlington,4062,False,12,13863,709852,11271,,0,EMPTY,67560,2022-10-18
17512,1016,20221018 18:49:38,29.65957530007648,-82.40352118213531,90,335,5,Rosa Parks/Downtown,2289,False,35,6075,708521,10052,,0,EMPTY,67320,2022-10-18
17513,1810,20221018 18:49:35,29.652078272365674,-82.345834694944,90,335,5,Rosa Parks/Downtown,21507,False,8,6073,708520,10053,,0,EMPTY,66300,2022-10-18
17515,2105,20221018 18:49:37,29.64554352955588,-82.31888332824812,259,339,7,Rosa Parks/Downtown,30056,False,28,348,707975,10071,,0,EMPTY,66600,2022-10-18
17516,1902,20221018 18:49:36,29.70906833333333,-82.35588666666666,163,328,8,UF Health,19,False,0,407,707997,10082,,0,EMPTY,67800,2022-10-18
17518,2578,20221018 18:49:36,29.62787789054229,-82.3591332519407,299,500433,9,Reitz Union/UF Campus,8961,False,33,10974,709055,10093,,0,EMPTY,67260,2022-10-18
17519,802,20221018 18:49:38,29.669160313533222,-82.37789865800983,298,75,10,Santa Fe,25710,False,43,615,708019,10101,,0,EMPTY,66780,2022-10-18
17520,2107,20221018 18:49:35,29.64589,-82.32264166666667,167,54,11,Rosa Parks/Downtown,33327,False,0,665,708067,10111,,0,EMPTY,66600,2022-10-18
17525,1602,20221018 18:49:37,29.64859000000861,-82.35616333385457,89,500354,20,Reitz Union / UF Campus,28939,False,17,14536,710274,10203,,0,EMPTY,66600,2022-10-18
17527,1604,20221018 18:49:38,29.639930857928288,-82.39797716040769,278,500355,20,Oaks Mall,24645,False,15,14467,710205,10204,,0,FULL,65700,2022-10-18
17529,2106,20221018 18:49:35,29.661333470596936,-82.29983454169383,181,226,26,Commuter Lot / UF Campus,26279,False,0,1569,708231,10261,,0,EMPTY,66600,2022-10-18
17531,1014,20221018 18:49:40,29.627315990915253,-82.37074831390989,234,55,34,Hub / UF Campus,7863,False,0,13248,709438,10341,,0,EMPTY,67200,2022-10-18
17533,1003,20221018 18:49:42,29.639377522331323,-82.34615736968968,185,207,35,SW 35TH PLACE,2148,False,9,14756,710444,10352,,0,EMPTY,67440,2022-10-18
17535,1010,20221018 18:49:43,29.60887667438584,-82.36397653814183,230,207,35,SW 35TH PLACE,21545,False,5,14754,710442,10354,,0,EMPTY,65640,2022-10-18
17536,1005,20221018 18:49:42,29.63365427241532,-82.35852114987395,60,500406,35,Reitz Union / UF Campus,11138,False,21,14824,710388,10353,,0,EMPTY,66900,2022-10-18
17537,1207,20221018 18:49:38,29.625436666666666,-82.38821833333334,11,500411,37,Reitz Union / UF Campus,175,False,0,11895,709154,10372,,0,EMPTY,68040,2022-10-18
17538,2114,20221018 18:49:36,29.62464556571636,-82.36597,180,189,38,Enclave,17013,False,15,8652,708672,10383,,0,EMPTY,66600,2022-10-18
